,AcresBurned,ArchiveYear,Counties,CountyIds,CrewsInvolved,Fatalities,Latitude,Longitude,Name,PersonnelInvolved,Started,StructuresDamaged,StructuresDestroyed,UniqueId,Year,Month,Year-Month
917,35.0,2017,Riverside,33,,,33.74925,-117.10301000000001,Melba Fire,,2017-09-29 18:01:00+00:00,,,58533f37-ed81-4ac4-89e9-b4088684d9e7,2017,09,2017-09
918,35.0,2017,Marin,21,,,38.08055,-122.77846000000001,Spaletta Fire,,2017-07-12 16:15:00+00:00,,,bf2e0a34-e600-4e21-9135-168e28c2893d,2017,07,2017-07
919,35.0,2017,Riverside,33,,,33.993159999999996,-117.48405,Jurupa Fire,,2017-07-04 15:20:00+00:00,,,252345dd-886b-4bd2-90b9-161727a2fc2d,2017,07,2017-07
920,35.0,2017,Sacramento,34,,,38.458220000000004,-120.92161999999999,Latrobe Fire,,2017-06-27 07:39:00+00:00,,,4f0ff7c1-7c96-4f68-87e8-be4466945c2b,2017,06,2017-06
921,35.0,2017,Kern,15,,,35.373509999999996,-118.84133999999999,Breckenridge Fire,,2017-06-09 04:53:00+00:00,,,b11adfe0-b74d-4321-b1bd-3fc0b8f0929b,2017,06,2017-06
922,35.0,2017,Riverside,33,,,33.96419,-117.20506999999999,Smiley Fire,,2017-05-21 16:12:00+00:00,,,54ddf2ef-28b0-4c34-bfe0-1d084f4f57e2,2017,05,2017-05
923,34.0,2017,San Bernardino,36,,,34.21829,-117.40625,Meyers Fire,,2017-12-05 13:28:00+00:00,,,c5783ba0-227e-4ff6-9d7d-61532ccd469b,2017,12,2017-12
924,34.0,2017,Riverside,33,,,33.73547,-117.33363999999999,Ellie Fire,,2017-09-10 13:49:00+00:00,,,99a7ed51-e64a-4aa9-b8ba-6a9ae4752db0,2017,09,2017-09
925,34.0,2017,Humboldt,12,,,40.036970000000004,-123.64214,Miller Fire,,2017-08-31 13:57:00+00:00,,,62a6c794-97db-4b57-9033-958bcf2e5a99,2017,08,2017-08
926,34.0,2017,San Benito,35,,,36.855959999999996,-121.30983,Valley Fire,,2017-07-04 13:21:00+00:00,,,9668cfe5-b636-4147-bce1-da8e8b3fb5c2,2017,07,2017-07
927,33.0,2017,Riverside,33,,,33.763304,-117.314994,Christmas Fire,,2017-07-07 12:56:00+00:00,,,bc89aab5-5f30-46a2-9881-6dbae22893b6,2017,07,2017-07
928,33.0,2017,Riverside,33,,,33.584036,-116.97203600000002,Valley Fire,,2017-06-13 12:00:00+00:00,,,67ba6e61-b5ca-48f4-8e56-9cedeaeb65ea,2017,06,2017-06
929,33.0,2017,Kern,15,,,35.60633,-118.4642,Creek Fire ,,2017-06-04 22:11:00+00:00,,,46c4f0c2-6760-4e42-ac2f-ec25c2486628,2017,06,2017-06
930,32.0,2017,Trinity,53,,,40.804,-123.375,Sandy Fire,,2017-08-02 11:13:00+00:00,,,5ef75bbf-adba-424a-bef3-a5efed5b5e2c,2017,08,2017-08
931,32.0,2017,Trinity,53,,,40.79902,-123.39253000000001,Sandy Fire,,2017-08-02 08:30:00+00:00,,,5367822f-b489-4da5-b90e-c5b2c8abf318,2017,08,2017-08
932,32.0,2017,Riverside,33,,,33.626129999999996,-117.07975,Washington Fire,,2017-07-13 10:28:00+00:00,,,bfa2d3e8-2ede-423f-b7db-f8e6f44a3c82,2017,07,2017-07
933,32.0,2017,Monterey,27,,,35.90092,-120.93371,Shore Fire,,2017-06-16 15:49:00+00:00,,,7cae5704-9ba2-487c-a48b-bb440c95da6e,2017,06,2017-06
934,32.0,2017,Monterey,27,,,35.902149,-120.98368400000001,Pleyto Fire,,2017-06-11 18:12:00+00:00,,,f32d4562-5032-4645-ac8f-afb3fab4c704,2017,06,2017-06
935,31.0,2017,Monterey,27,,,36.5858,-121.80377,York Fire,,2017-10-15 14:55:00+00:00,,,c58da6fd-a2e2-4706-9a2e-ee03884c714d,2017,10,2017-10
936,31.0,2017,Fresno,10,,,36.099681,-120.443545,Juniper Fire,,2017-08-23 13:28:00+00:00,,,83d87ff0-be6c-46fa-ab96-b9845d5d4edc,2017,08,2017-08
937,31.0,2017,Kern,15,,,35.60001,-118.4683,Hub Fire,,2017-05-12 05:05:00+00:00,,,5115a26e-e8e8-42cd-9aeb-f5c41efd770a,2017,05,2017-05
938,30.0,2017,Los Angeles,19,,,34.52055,-118.62881999999999,Castaic Fire,,2017-08-31 16:32:00+00:00,,,1e9d7aca-8862-4dff-a8af-5f687afdfda0,2017,08,2017-08
939,30.0,2017,Humboldt,12,,,40.27582,-123.64281000000001,Blocksburg Fire,,2017-08-03 16:41:00+00:00,,,e1582691-805c-4627-b20b-e5e8ba110f20,2017,08,2017-08
940,30.0,2017,Riverside,33,,,33.968959999999996,-117.25411000000001,Timber Fire,,2017-07-03 19:31:00+00:00,,,b51d7a8d-f768-453e-abb4-665b74998b21,2017,07,2017-07
941,29.0,2017,El Dorado,9,,,38.77921,-120.46234,Ice Fire,,2017-10-10 15:36:00+00:00,,,0e9f14ae-01d5-4fbe-85a0-d0967233dc90,2017,10,2017-10
942,29.0,2017,Tehama,52,,,40.29118,-122.42606,Benson Fire,,2017-07-08 18:58:00+00:00,,,de1788c0-2996-40cf-9f76-2920b210d6a9,2017,07,2017-07
943,28.0,2017,Butte,4,,,39.8255,-121.7127,32 Fire,,2017-09-25 11:03:00+00:00,,,cf38fe5e-29ca-498d-bc9c-d3f2fd8ff883,2017,09,2017-09
944,28.0,2017,Modoc,25,,,41.4844,-120.36658999999999,4-4 Fire,,2017-08-30 11:38:00+00:00,,,5e01dba8-3d59-41a6-ba60-d78d874eba42,2017,08,2017-08
945,28.0,2017,Del Norte,8,,,41.93323,-124.19628999999999,Shore Fire,,2017-06-26 21:30:00+00:00,,,2c00a509-af87-418f-b888-edc8ec450f1f,2017,06,2017-06
946,28.0,2017,Riverside,33,,,33.79925,-117.11658999999999,Nuevo Fire,,2017-06-15 15:51:00+00:00,,,57b7776f-bae7-4b14-b94c-65806e002a88,2017,06,2017-06
947,27.0,2017,Modoc,25,,,41.644690000000004,-120.31813999999999,4-10 Fire,,2017-08-30 14:50:00+00:00,,,182f71e9-0f85-4cb0-8711-ee14c0b6b8f8,2017,08,2017-08
948,27.0,2017,Riverside,33,,,33.82165,-116.96078999999999,Vernon Fire,,2017-06-03 12:09:00+00:00,,,b0ffe2e4-ae61-4ad9-b1cc-bf31ff254d8d,2017,06,2017-06
949,26.0,2017,Yuba,58,,,39.03168,-121.40947,Jasper Fire,,2017-09-26 15:20:00+00:00,,,ab42234a-7930-4636-8af5-3fc11ca8b34d,2017,09,2017-09
950,26.0,2017,Riverside,33,,,33.71025,-117.31924,Trellis Fire,,2017-06-18 16:03:00+00:00,,,bfa879b5-b526-4114-9137-51d3ea3ad336,2017,06,2017-06
951,26.0,2017,Riverside,33,,,33.94788,-116.59719,Fairview Fire,,2017-06-01 16:12:00+00:00,,,663d291c-7ba8-415d-9cab-58d41a886cfd,2017,06,2017-06
952,25.0,2017,San Diego,37,,,33.18716,-116.50896999999999,Wilson Fire,,2017-10-15 14:05:00+00:00,,,d720af5d-af7c-4052-92b3-fced863cb675,2017,10,2017-10
953,25.0,2017,San Luis Obispo,40,,,35.76343,-121.04445,Cove Fire,,2017-09-23 15:40:00+00:00,,,92fc9725-ac49-4632-8bbf-e299483940b8,2017,09,2017-09
954,25.0,2017,San Diego,37,,,32.59252,-116.61608999999999,Border 9 Fire,,2017-09-07 15:41:00+00:00,,,d0b51e42-5558-47c9-8617-34f6f977ab79,2017,09,2017-09
955,25.0,2017,Shasta,45,,,40.719229999999996,-122.02525,Hopper Fire,,2017-09-01 11:21:00+00:00,,,406e30d2-2ac0-4c0b-998c-761adde20177,2017,09,2017-09
956,25.0,2017,San Diego,37,,,32.7789,-116.8516,Sloane Fire,,2017-06-27 09:38:00+00:00,,,7696644d-0908-4149-8d6e-aa50c1233d67,2017,06,2017-06
957,25.0,2017,Madera,20,,,37.02081,-119.95136000000001,Road Fire,,2017-06-18 14:04:00+00:00,,,b3695ebc-e761-4577-8439-6330bed36594,2017,06,2017-06
958,25.0,2017,Los Angeles,19,,,34.29931,-118.37539,5 Fire,,2017-06-03 15:39:00+00:00,,,14e249f0-f21c-4d2f-bc5f-68d5d177e849,2017,06,2017-06
959,25.0,2017,San Diego,37,,,32.679,-116.29296000000001,Ribbonwood Fire,,2017-05-24 15:30:00+00:00,,,9b9bf8b4-8378-46e5-a760-67e89e2279e2,2017,05,2017-05
960,23.0,2017,Riverside,33,,,33.50488,-117.02131999999999,Portola Fire,,2017-10-10 14:57:00+00:00,,,61e9a1f4-a263-47a0-93ee-64b52ebd92a9,2017,10,2017-10
961,22.0,2017,Alameda,1,,,37.77982,-122.169,Edwards Fire,,2017-09-26 12:22:00+00:00,,,c4f61042-d1ef-4d00-956d-785368ee34ca,2017,09,2017-09
962,22.0,2017,Calaveras,5,,,38.20176,-120.67848000000001,Gold Fire,,2017-07-05 16:56:00+00:00,,,7d77d3d1-40b5-40ab-8a53-2550f2001094,2017,07,2017-07
963,22.0,2017,Napa,28,4.0,,38.68347,-122.2654,Refuge Fire,80.0,2017-06-13 10:18:00+00:00,,,7d9de7fd-f95d-4edb-bda6-804b734eedc8,2017,06,2017-06
964,21.0,2017,San Luis Obispo,40,,,35.411120000000004,-120.00353,Soda Fire,,2017-10-20 12:13:00+00:00,,,494792db-3107-4323-b176-fde4c58cd647,2017,10,2017-10
965,21.0,2017,Lake,17,,,39.01748,-122.49327,Mule Fire,,2017-09-05 14:55:00+00:00,,,180ea977-b5c2-483d-b9f4-c2f8b8b05ebe,2017,09,2017-09
966,21.0,2017,Tulare,54,,,36.108579999999996,-118.81979,Globe Fire,,2017-07-05 08:24:00+00:00,,,0a664214-c090-4889-8439-06836f89d830,2017,07,2017-07
967,21.0,2017,Butte,4,,,39.364000000000004,-121.4143,Highway Fire,,2017-06-22 09:49:00+00:00,,,981484d0-711c-4a7b-9adc-23c9b29f9fae,2017,06,2017-06
968,21.0,2017,Shasta,45,,,0.0,0.0,Platina Fire,,2017-06-13 12:47:00+00:00,,,2d09e106-116c-4a9f-a3de-dae03df6de6a,2017,06,2017-06
969,21.0,2017,San Benito,35,,,36.355779999999996,-120.99552,Bitterwater Fire,,2017-05-22 04:50:00+00:00,,,f5ef2d0f-66a7-4d75-a9e8-03c42524d723,2017,05,2017-05
970,20.0,2017,Humboldt,12,,,40.88516,-123.96843999999999,Blue Fire,,2017-10-08 16:40:00+00:00,,,e2c1718a-40e5-4139-a379-011c77f021bd,2017,10,2017-10
971,20.0,2017,Sonoma,49,,,38.51937,-123.24713,Fort Fire,,2017-10-07 20:00:00+00:00,,,fc87e089-36dc-4314-8321-7d91e7eead21,2017,10,2017-10
972,20.0,2017,Tehama,52,,,40.20077,-122.24731000000001,36 Fire,,2017-10-03 16:22:00+00:00,,,bc12dbf6-db36-4dcf-86d6-84d3beb14cad,2017,10,2017-10
973,20.0,2017,Tuolumne,55,,,37.659859999999995,-120.31156999999999,Falls Fire,,2017-08-01 16:33:00+00:00,,,09f55a45-f261-492f-b496-8744d878ef57,2017,08,2017-08
974,20.0,2017,San Bernardino,36,,,34.139,-117.199,Seine Fire,,2017-07-22 15:49:00+00:00,,,a441e39a-1be1-4be5-8c07-b32bc6f07df0,2017,07,2017-07
975,20.0,2017,Mendocino,23,,,39.13207,-123.10226999999999,Range Fire,,2017-07-17 12:37:00+00:00,,,7f742021-ea49-4de5-89a2-f5b9d05d6bbb,2017,07,2017-07
976,20.0,2017,Riverside,33,,,33.52584,-116.85226000000002,Reed Fire,,2017-06-13 17:21:00+00:00,,,338af3e2-098b-4d1b-8f98-6020b212b68f,2017,06,2017-06
977,20.0,2017,Contra Costa,7,,,37.86549,-122.2102,Fish Fire,,2017-06-05 13:17:00+00:00,,,304c7c4c-140e-40f4-ac9f-36926c07e5fc,2017,06,2017-06
978,20.0,2017,Kings,16,,,35.983000000000004,-119.91508,City Fire,,2017-05-18 12:54:00+00:00,,,3fce8146-ff21-4399-9a94-f37124b34331,2017,05,2017-05
979,20.0,2017,Monterey,27,,,35.77082,-120.92482,Nacimiento Fire,,2017-05-14 12:00:00+00:00,,,1423af4f-16d5-4f19-a01d-fc3ebc124201,2017,05,2017-05
980,19.0,2017,Riverside,33,,,33.88994,-116.91023,Longhorn Fire,,2017-12-13 15:27:00+00:00,,,d3f8db86-9947-4a4e-9113-0d7e4806417f,2017,12,2017-12
981,19.0,2017,Nevada,29,,,39.06414,-121.13736999999999,Garden Fire,,2017-10-10 12:30:00+00:00,,,11392e98-1571-4405-8f9c-d347caca28ce,2017,10,2017-10
982,19.0,2017,Riverside,33,,,33.797216,-117.12453799999999,Nuevo Fire,,2017-08-13 13:34:00+00:00,,,bae69034-3bf6-48c3-a642-d0242cf090f9,2017,08,2017-08
983,19.0,2017,Humboldt,12,,,40.39799,-123.57562,Sway Fire,,2017-08-01 10:23:00+00:00,,,82689e99-9158-4403-b8c5-bababc3c81f6,2017,08,2017-08
984,19.0,2017,Stanislaus,50,,,37.81827,-120.65763999999999,Willms Fire,,2017-07-18 22:39:00+00:00,,,1eef0c21-122b-4522-80d1-edf08c82c777,2017,07,2017-07
985,19.0,2017,Siskiyou,47,,,40.703775,-122.64507900000001,King Fire,,2017-06-26 12:30:00+00:00,,,91d07ea9-cf5f-489c-aa4f-97fa6c0fb8a4,2017,06,2017-06
986,19.0,2017,Kern,15,,,35.717040000000004,-118.30601000000001,Fay Fire,,2017-05-01 12:44:00+00:00,,,f5237d47-f15b-4f4b-8b1c-6f11235f954d,2017,05,2017-05
987,18.0,2017,Sonoma,49,,,38.26294,-122.71998,Bodega Fire,,2017-08-27 13:30:00+00:00,,,d83bfb8a-f1e6-4213-b514-89fc16d2eb72,2017,08,2017-08
988,18.0,2017,Butte,4,,,39.53944,-121.54722,Lakeland Fire,,2017-07-04 15:45:00+00:00,,,6ae3d56e-0258-49f5-9e71-5b5abe141479,2017,07,2017-07
989,18.0,2017,Fresno,10,,,36.61332,-120.7109,Panoche Fire,,2017-05-28 16:16:00+00:00,,,21e9f99a-35a5-41cd-a44b-92363fbf5081,2017,05,2017-05
990,18.0,2017,Monterey,27,,,36.1727,-120.86681999999999,Pine Fire,,2017-05-16 16:10:00+00:00,,,75bb079a-1de8-4824-a933-e19f69948438,2017,05,2017-05
991,17.0,2017,Mariposa,22,,,37.41231,-119.87465,Ramblin Fire,,2017-10-03 11:44:00+00:00,,,273d1f78-c432-46c0-8969-26c3f936cc65,2017,10,2017-10
992,17.0,2017,Shasta,45,1.0,,40.92602,-121.5935,Corner Fire,20.0,2017-08-17 14:15:00+00:00,,,1b49e4e3-7506-4bf4-b86f-fd3ca93fd85b,2017,08,2017-08
993,17.0,2017,Shasta,45,,,40.69259,-122.17383999999998,Sky Fire,,2017-07-29 17:29:00+00:00,,,00a13d84-415e-4106-aa31-2e664ed9eabf,2017,07,2017-07
994,17.0,2017,San Luis Obispo,40,,,35.556667,-120.47399999999999,Rocky Fire,,2017-05-20 13:11:00+00:00,,,fbc11fc4-573b-465f-a9ac-a879ee2cdda2,2017,05,2017-05
995,17.0,2017,Monterey,27,,,36.2771,-120.94328,Lonoak Fire,,2017-05-17 15:18:00+00:00,,,2d12b95c-3f4e-41bc-a771-8ae2cb80b99e,2017,05,2017-05
996,17.0,2017,Riverside,33,,,33.88466,-116.99229,Canyon Fire,,2017-05-14 12:51:00+00:00,,,48c4b519-eaf5-4ae8-9470-31e8770a70ac,2017,05,2017-05
997,16.0,2017,Kern,15,,,35.188,-119.2877,Elk Fire,,2017-06-02 18:55:00+00:00,,,adf741f6-5416-41c5-af26-01240cc361cf,2017,06,2017-06
998,16.0,2017,San Bernardino,36,,,34.04412,-116.55326000000001,Matz Fire,,2017-05-29 01:20:00+00:00,,,524b1e23-8921-4195-812d-7ec8ee5020b7,2017,05,2017-05
999,16.0,2017,Fresno,10,,,36.96642,-119.58292,Rusty Fire,,2017-05-28 07:49:00+00:00,,,7272decf-0ae8-47aa-b46c-00fc4cd04816,2017,05,2017-05
1000,15.0,2017,Tehama,52,,,39.87983,-122.5415,Paskenta Fire ,,2017-08-10 17:24:00+00:00,,,a43d0b54-a91e-40ba-b121-2e0f067201b6,2017,08,2017-08
1001,15.0,2017,Nevada,29,,,39.16826,-120.95498,Greenhorn Fire,,2017-07-27 14:49:00+00:00,,,77ab4672-c61f-488f-a165-acb40eeac713,2017,07,2017-07
1002,15.0,2017,Modoc,25,,,41.455890000000004,-120.56933000000001,Centerville Fire,,2017-07-17 13:38:00+00:00,,,f568b94d-f388-4231-8aac-ac2572ca872d,2017,07,2017-07
1003,15.0,2017,Monterey,27,,,35.946999999999996,-120.87491999999999,Alvarado Fire,,2017-06-28 09:30:00+00:00,,,c171dc75-9d35-4c58-b787-032067b16ae7,2017,06,2017-06
1004,15.0,2017,Calaveras,5,,,38.199059999999996,-120.83483999999999,Lombardi Fire,,2017-05-28 15:30:00+00:00,,,42f21a81-e0a3-4b4d-b837-2e6e2efd75a4,2017,05,2017-05
1005,15.0,2017,Riverside,33,,,33.56777,-116.08003000000001,66 Fire,,2017-04-13 02:30:00+00:00,,,b12ae71e-c6c8-4eab-9aab-d17d1879a639,2017,04,2017-04
1006,14.0,2017,Santa Barbara,42,,,34.71796,-120.27077,Drum Fire,,2017-12-16 12:21:00+00:00,,,64779f92-8353-4187-ae56-2b83eb66d7ca,2017,12,2017-12
1007,14.0,2017,Santa Barbara,42,,,34.605358,-120.414875,Coast Fire,,2017-12-14 12:59:00+00:00,,,2fa6f5ce-1c5b-4147-9f1f-9beb01c499af,2017,12,2017-12
1008,14.0,2017,Butte,4,,,39.8629,-121.6268,Desabla Fire,,2017-07-02 13:43:00+00:00,,,97d63e17-e546-49ae-add6-e3b5fa71cb4c,2017,07,2017-07
1009,14.0,2017,Monterey,27,,,35.80375,-120.52508,Hog Fire,,2017-06-09 16:15:00+00:00,,,b9142a59-e3dd-4797-b6ed-c5c847b16f67,2017,06,2017-06
1010,14.0,2017,Riverside,33,,,33.97155,-117.44148,Moraga Fire,,2017-05-18 17:25:00+00:00,,,9348a031-c7b3-4165-890a-37a7eb7405db,2017,05,2017-05
1011,13.0,2017,Stanislaus,50,,,37.89532,-120.84748,Milton Fire,,2017-10-18 12:53:00+00:00,,,6418a3f5-8f76-4b47-9a46-64af91838857,2017,10,2017-10
1012,13.0,2017,El Dorado,9,,,38.69775,-120.73756999999999,Woodland Fire,,2017-07-25 14:13:00+00:00,,,855e28e2-753b-4c36-bf39-27ace518776d,2017,07,2017-07
1013,13.0,2017,El Dorado,9,,,38.67474,-121.06088000000001,Rosado Fire,,2017-07-12 13:51:00+00:00,,,fd82cbd0-ec25-461c-aef1-4c0c92060348,2017,07,2017-07
1014,13.0,2017,San Bernardino,36,,,34.304722,-117.3125,Silver Fire,,2017-07-04 13:15:00+00:00,,,ed40ce35-7338-4f8b-a5ab-e94af6fa7e55,2017,07,2017-07
1015,12.0,2017,Butte,4,,,39.44257,-121.60683,Pacific Fire,,2017-09-12 17:24:00+00:00,,,ea832344-b0c6-4443-b5f0-457c462d911c,2017,09,2017-09
1016,12.0,2017,San Diego,37,,,0.0,0.0,Dehesa Fire,,2017-06-04 11:04:00+00:00,,,07cb7d4c-a40e-4265-86df-9f3c3c1d6764,2017,06,2017-06
1017,12.0,2017,San Luis Obispo,40,,,35.6879,-120.3317,Shandon Fire,,2017-05-07 16:41:00+00:00,,,c7e3bcbf-1065-4e45-a4a3-bf0b5ac6aa23,2017,05,2017-05
1018,12.0,2017,Riverside,33,,,33.7866,-117.5048,Jameson Fire,,2017-04-30 19:43:00+00:00,,,7fc71135-ee3b-443c-a859-90672936e0c1,2017,04,2017-04
1019,12.0,2017,Merced,24,,,37.21812,-121.07761,Taglio Fire,,1969-12-31 16:00:00+00:00,,,fcb8579e-7469-4c9e-9eac-527264e6f26b,1969,12,1969-12
1020,11.0,2017,Sonoma,49,,,38.702890000000004,-122.90217,Independence Fire,,2017-07-31 23:17:00+00:00,,,75fb489f-1e3e-4929-a6fb-a288416b96e0,2017,07,2017-07
1021,11.0,2017,Riverside,33,,,33.913089,-117.09623300000001,Lisa Fire,,2017-07-02 13:04:00+00:00,,,64ef64a3-c8b0-48f1-8fec-9cacf8dfcd34,2017,07,2017-07
1022,10.0,2017,Tehama,52,,,40.247890000000005,-122.255,Freeway Fire,,2017-10-08 12:15:00+00:00,,,e3ed6829-5211-436a-8e32-ec617c3ebc83,2017,10,2017-10
1023,10.0,2017,Mariposa,22,,,37.768879999999996,-120.15846,Dexter Fire,,2017-09-20 14:53:00+00:00,,,04b4caff-a62d-465b-b9a7-81986f91c0c3,2017,09,2017-09
1024,10.0,2017,Fresno,10,,,37.10067,-119.32108999999998,Shaver Fire,,2017-09-11 10:00:00+00:00,,,e1a5b757-2bc1-440f-b3d1-06cd41171775,2017,09,2017-09
1025,10.0,2017,Amador,3,,,38.34421,-120.72273999999999,Sandra Fire,,2017-08-28 17:06:00+00:00,,,f3c1f59e-b0d5-4c14-976f-ae6c583b2224,2017,08,2017-08
1026,10.0,2017,Los Angeles,19,,,34.23925,-117.85181999999999,Rincon Fire,,2017-08-03 16:21:00+00:00,,,9705ad0d-5bf1-4221-a7c3-3af6d99be3d0,2017,08,2017-08
1027,10.0,2017,Nevada,29,,,39.36902,-120.97586000000001,Grizzly Fire,,2017-07-21 16:50:00+00:00,,,d9f83833-30c4-448d-b2ca-c5a63791b83d,2017,07,2017-07
1028,10.0,2017,Shasta,45,,,40.48972,-122.38618999999998,North Fire,,2017-07-15 18:10:00+00:00,,,2ec4e814-477b-47e7-a36b-4da26f94e277,2017,07,2017-07
1029,10.0,2017,Riverside,33,,,33.77896,-117.24091000000001,Navajo Fire,,2017-07-13 14:14:00+00:00,,,e6626b0a-428c-442f-9ec5-591effef172d,2017,07,2017-07
1030,10.0,2017,Butte,4,,,39.50475,-121.33785,Rebie Fire,,2017-07-12 13:55:00+00:00,,,1be14ce2-5e9c-4cc2-89bf-f36cb1d1ccbd,2017,07,2017-07
1031,10.0,2017,Riverside,33,,,33.91806,-116.99321,Canyon Fire,,2017-07-03 13:34:00+00:00,,,d4f1fc5e-b877-41ee-b491-8e92ded4984f,2017,07,2017-07
1032,10.0,2017,Nevada,29,,,39.08382,-121.06656000000001,Brewer Fire,,2017-07-02 12:41:00+00:00,,,c99fe9af-6d6b-435a-9084-2248905ad251,2017,07,2017-07
1033,10.0,2017,Riverside,33,,,33.90965,-116.9669,Lambs Fire,,2017-06-18 12:28:00+00:00,,,294c531a-3299-4038-baa8-c2a92d38d10a,2017,06,2017-06
1034,10.0,2017,Riverside,33,,,117.138741,33.939428,Springs Fire,,2017-06-16 14:51:00+00:00,,,0089929d-0b52-46fe-8982-b096b7616f30,2017,06,2017-06
1035,10.0,2017,Kern,15,,,35.564124,-118.79651299999999,Pine Fire,,2017-06-05 14:02:00+00:00,,,8bba8daf-8d47-43e7-8593-fdfa2dea5228,2017,06,2017-06
1036,10.0,2017,Riverside,33,,,33.87107,-116.88096999999999,Shirleon Fire ,,2017-06-04 16:48:00+00:00,,,7ea6269d-6ba3-41e1-aff6-b4da1c6611d1,2017,06,2017-06
1037,10.0,2017,Yuba,58,,,39.23205,-121.376,Twenty Fire,,2017-05-29 15:31:00+00:00,,,67d31514-620f-49d1-b4bd-a3a92efd48ca,2017,05,2017-05
1038,10.0,2017,Kern,15,,,34.87128,-118.35296000000001,Champagne Fire,,2017-05-28 10:59:00+00:00,,,6fa64139-e5d1-4134-b012-5c1b272ac89a,2017,05,2017-05
1039,10.0,2017,Riverside,33,,,33.94673,-117.17773000000001,Moreno Fire,,2017-05-23 13:13:00+00:00,,,fccf2545-cab8-452e-829c-8379054831f0,2017,05,2017-05
1040,10.0,2017,Monterey,27,,,36.44141,-121.34695,Soledad Fire,,2017-04-24 12:06:00+00:00,,,b8bdbd12-e3a2-49e0-8d65-7c18b8d584bf,2017,04,2017-04
1041,0.0,2017,Sonoma,49,,,38.36685,-122.64001,Pressley Fire (Central LNU Complex),,2017-10-09 01:30:00+00:00,,,15b21d31-eadf-47bb-a030-20c531b3077b,2017,10,2017-10
1042,0.0,2017,Napa,28,,,38.318020000000004,-122.39052,Partrick Fire (Central LNU Complex),,2017-10-08 23:48:00+00:00,,,36d55b1a-a2f4-4f40-b57c-48341bb2ace5,2017,10,2017-10
1043,0.0,2017,Mariposa,22,,,37.73596,-119.78256,Rattlesnake Fire,,2017-09-07 15:00:00+00:00,,,e21384c7-8060-4336-9a71-a006330d9939,2017,09,2017-09
1044,0.0,2017,Siskiyou,47,,,41.702,-123.508,Clear Complex (merged into Eclipse Complex),,2017-07-25 12:45:00+00:00,,,5948001c-9c7b-4722-9fa4-9f0323886bc0,2017,07,2017-07
1045,0.0,2017,Modoc,25,,,41.338,-120.304,Warner Mountain Lightning,,2017-07-23 00:00:00+00:00,,,42f93f6b-0ada-4267-8e6e-4674055ed9c8,2017,07,2017-07
1046,0.0,2017,Glenn,11,,,39.75425,-122.17657,Creek Fire,,2017-07-19 17:30:00+00:00,,,47c9e99d-ad11-497f-8238-cfd815423262,2017,07,2017-07
1047,0.0,2017,Lassen,18,,,40.6361,-120.9643,Antelope Fire,,2017-07-06 13:00:00+00:00,,,b4eb0b95-1a93-46a5-91f4-5c2b4c7b943c,2017,07,2017-07
1048,0.0,2017,Siskiyou,47,,,41.86609,-122.73031,Klamath Fire,,2017-07-04 15:21:00+00:00,,,1be87788-1bd9-4e97-b92a-63b41fe8abf1,2017,07,2017-07
1049,0.0,2017,San Diego,37,,,33.43513,-117.58252, Cristianitos Fire,,2017-06-28 17:56:00+00:00,,,47e76098-389e-4747-9e89-7ebdc963a485,2017,06,2017-06
1050,0.0,2017,Siskiyou,47,,,41.841,-123.47399999999999,Salmon-August Complex ,,2017-06-25 17:00:00+00:00,,,c35027fa-3bc5-423f-a32e-e03b134a102e,2017,06,2017-06
1051,0.0,2017,Tulare,54,,,36.51912,-119.50606,King Incident,,2017-06-23 22:32:00+00:00,,,e1fdc15a-5737-4c69-ab9a-7f43d6b4aab8,2017,06,2017-06
1052,0.0,2017,San Luis Obispo,40,,,35.85253,-120.80411000000001,Range Fire,,2017-05-19 13:10:00+00:00,,,5bfc7c8f-0d7f-4b14-903b-00014014c14b,2017,05,2017-05
1053,0.0,2017,Butte,4,,,39.51158,-121.55633,Oroville Spillway ,596.0,2017-02-07 14:00:00+00:00,,,afb8c00c-ef91-4544-90ce-54722be124af,2017,02,2017-02
1054,410203.0,2018,Colusa,"6,11,17,23",,1.0,39.243283,-123.10336699999999,Ranch Fire (Mendocino Complex),,2018-07-27 12:05:00+00:00,,246.0,90b0daf7-5d84-42d9-bb35-bb78d4faf950,2018,07,2018-07
1058,229651.0,2018,Shasta,"45,53",5.0,3.0,40.65428,-122.62357,Carr Fire,456.0,2018-07-23 13:15:00+00:00,61.0,1614.0,240b1f55-0f4e-448d-a4ce-3ecfec7a6c9d,2018,07,2018-07
1060,153336.0,2018,Butte,4,11.0,85.0,39.8134,-121.4347,Camp Fire,1065.0,2018-11-08 06:33:00+00:00,,18804.0,75dafe80-f18a-4a4a-9a37-4b564c5f6014,2018,11,2018-11
1061,96949.0,2018,Los Angeles,"19,56",,3.0,34.235,-118.70128000000001,Woolsey Fire,,2018-11-08 14:24:00+00:00,341.0,1643.0,92d7aeea-7abf-47a4-bf76-a4fe0fac65c6,2018,11,2018-11
1063,96901.0,2018,Mariposa,22,,,37.6549,-119.88581,Ferguson Fire,,2018-07-13 21:36:00+00:00,,,29d15973-a999-409e-adf4-486854df44ed,2018,07,2018-07
